series,season,episode,episode_code,bool_response,explanation
PP,3,9,PPS03E09,Yes,"The topic of abortion or pregnancy termination is explicitly mentioned multiple times. The doctors discuss 'termination' as an option for Eleanor's pregnancy due to fetal abnormalities and maternal risk. Phrases like 'Or terminate,' 'we should advise them to terminate and try again,' and 'We either need to perform the septostomy or terminate the pregnancy' all directly reference pregnancy termination. There are also implicit discussions about unwanted pregnancy and options for birth control in another storyline."
PP,3,10,PPS03E10,No,
PP,3,11,PPS03E11,Yes,"The topic of abortion and pregnancy termination is both explicitly and implicitly referenced. Explicitly, Addison recounts having had an abortion in the past and discusses her feelings about it. Implicitly, there are multiple conversations about a young woman (Sloan) with an unwanted pregnancy, her options (including adoption), and the need for her doctor to counsel her about all her choices, which would include abortion. There is also a scene where a character says, 'I don't want any of this. I don't want a baby. I just want to go home. I want my life back,' which strongly implies consideration of pregnancy termination. Therefore, the topic is clearly present."
PP,3,12,PPS03E12,Yes,"The topic of abortion and pregnancy termination is explicitly discussed throughout the episode. Maya's pregnancy, her parents' reactions, discussions about her options, and the process of seeking an abortion are all central plot points. There are direct references to abortion, including conversations about whether Maya should have one, the moral and emotional implications, and a scene describing the procedure. The episode also discusses other options and the right to choose, making the topic both explicitly and implicitly present."
PP,3,13,PPS03E13,No,
PP,3,14,PPS03E14,No,
PP,3,15,PPS03E15,No,
PP,3,16,PPS03E16,No,
PP,3,17,PPS03E17,Yes,"The episode explicitly discusses 'reducing the pregnancy to one' in a case of a woman carrying triplets, which involves terminating two of the fetuses to save the surrogate's life. There are direct references to 'terminating two of three triplets at 20 weeks,' and characters debate the ethics and risks of the procedure, including lines like 'you're saying you want to kill two of my babies?' and 'I have to reduce the pregnancy load.' These are clear references to pregnancy termination/abortion."
PP,3,18,PPS03E18,Yes,"The episode contains an extended storyline about a woman who is a surrogate, now in a coma, carrying triplets. Her husband wants to 'pull the plug' (end life support), which would result in the termination of the pregnancy before the fetuses are viable. The medical and legal teams discuss the implications of ending her life support, with explicit references to the fate of the fetuses and whether this would be 'killing three babies.' The court rules to keep her on life support until the fetuses are viable. This is a clear and direct discussion of pregnancy termination, both in terms of the ethical, medical, and legal aspects."
PP,3,19,PPS03E19,No,
PP,3,20,PPS03E20,No,
PP,3,21,PPS03E21,Yes,"The topic of abortion and pregnancy termination is explicitly mentioned multiple times in the subtitles. For example, there are direct references to Violet considering aborting Lucas and having had two previous abortions ('there are two people who knew about my abortions', 'How many abortions have you had? Two.', 'And you considered aborting Lucas.'). There are also discussions about unwanted pregnancy, doubts about motherhood, and the emotional consequences of these experiences. These references are clear and unambiguous."
PP,3,22,PPS03E22,No,
PP,3,23,PPS03E23,Yes,"The episode contains several explicit and implicit references to pregnancy, labor, and difficult medical decisions regarding the life and health of both a pregnant woman (Maya) and her baby. There is a discussion about medical options where saving the mother's ability to walk might result in the death of the baby, and vice versa. Characters debate whether to 'kill the baby' to save the mother or risk the mother's paralysis to save the baby. Additionally, there are references to someone having 'wanted this child gone since the moment it's been conceived,' which further suggests consideration of pregnancy termination. These discussions and dilemmas are clear references to the topic of abortion or pregnancy termination."
PP,4,1,PPS04E01,No,
PP,4,2,PPS04E02,No,
PP,4,3,PPS04E03,No,
PP,4,4,PPS04E04,Yes,"The topic of abortion or pregnancy termination is explicitly discussed multiple times in the subtitles. Elana, who is pregnant and in severe pain, says 'If you can't take away the pain, I can't have this baby.' Her partner responds, 'She can't abort our baby.' Later, doctors discuss whether her pain is bad enough that she should terminate a pregnancy that's almost viable, and say 'that is a decision for Elana.' The risk of her terminating the pregnancy is mentioned as a reason to proceed with surgery. The language and context make it clear that abortion/pregnancy termination is both mentioned and discussed as an option."
PP,4,5,PPS04E05,No,
PP,4,6,PPS04E06,Yes,"The topic of abortion or pregnancy termination is explicitly mentioned in the case of Georgie, the comatose woman who becomes pregnant. The doctors discuss terminating the pregnancy immediately, and there are multiple references to whether or not to 'have the baby,' the risks of pregnancy in her condition, and the loss of the baby following a medical complication. These are clear references to pregnancy termination and the ethical and medical considerations surrounding it."
PP,4,7,PPS04E07,Yes,"The topic of pregnancy termination is implied in the scene where a character (Charlotte) is given the 'morning-after pill' as part of her treatment following a sexual assault. The morning-after pill is a form of emergency contraception used to prevent pregnancy after unprotected sex or sexual assault, and its inclusion in the medical care plan suggests the possibility of an unwanted pregnancy and the need to prevent it. This is an implicit reference to pregnancy termination options."
PP,4,8,PPS04E08,No,
PP,4,9,PPS04E09,No,
PP,4,10,PPS04E10,Yes,"The topic of pregnancy termination is implied in several ways throughout the subtitles. There are explicit discussions about sterilization (tying tubes) as a permanent birth control method for Emily, a woman with a history of drug addiction and multiple pregnancies. The doctors debate whether to perform the procedure with or without her consent, and there are references to offering her money to undergo sterilization. Additionally, there are conversations about offering her money to give up her baby for adoption. While abortion or direct pregnancy termination is not explicitly mentioned, the repeated discussions about unwanted pregnancies, permanent contraception, and the ethics of preventing future pregnancies strongly imply the topic of pregnancy termination and reproductive choice."
PP,4,11,PPS04E11,No,
PP,4,12,PPS04E12,No,
PP,4,13,PPS04E13,No,
PP,4,14,PPS04E14,Yes,"There is an explicit reference to abortion in the following passage: 'You know, abortion bothers me, and--and overpopulation bothers me, and those things are at such horrifying odds, that I can't even-- I can't even wrap my head around it, you know?' This line directly mentions abortion as a topic of concern for the character, indicating that the subject is present in the episode."
PP,4,15,PPS04E15,Yes,"The topic of abortion and pregnancy termination is explicitly discussed in the subtitles. There is a storyline involving Tanya, a young woman with Down's syndrome, who becomes pregnant. Her mother Erin discusses the possibility of abortion with the doctors, weighing the challenges of raising another child with special needs. The subtitles include direct references to abortion, such as 'So you're prepared... To abort the baby?', 'If you are serious about this abortion, Tanya is already 11 weeks...', and 'I took Tanya for an abortion this morning.' The episode also explores the emotional and ethical considerations around the decision, including genetic testing and the implications for the family."
PP,4,16,PPS04E16,No,
PP,4,17,PPS04E17,No,
PP,4,18,PPS04E18,Yes,"The topic of abortion or pregnancy termination is explicitly mentioned when a character says, 'I felt loved until my mother tried to make me have an abortion.' Additionally, there are implicit references to unwanted pregnancy, discussing options (such as adoption), and uncertainty about keeping a baby. These elements indicate that the topic is both mentioned and implied in the episode."
PP,4,19,PPS04E19,Yes,"The topic of abortion is explicitly mentioned in the episode. A character named Val reveals that she had an abortion five and a half years ago, which she kept secret from her husband Gary. The dialogue includes her discussing why she made that choice, her feelings about it, and the impact on her marriage. Additionally, there are implicit references to pregnancy, difficult choices regarding pregnancy, and the weighing of options in life-threatening situations related to pregnancy."
PP,4,20,PPS04E20,Yes,"There are explicit references to pregnancy and pregnancy loss, specifically in the discussion about Katie Kent, who had nausea associated with her pregnancy, miscarried, and required an emergency D&C (dilation and curettage), which is a procedure also used for abortion and pregnancy termination. The investigation into whether the D&C was performed in a timely manner, and the discussion of options and delays, all relate to the topic of pregnancy termination. Even though the miscarriage was spontaneous, the medical and ethical issues surrounding the management of pregnancy loss and the D&C procedure are directly relevant to abortion and pregnancy termination."
PP,4,21,PPS04E21,Yes,"The topic of abortion and pregnancy termination is explicitly and repeatedly discussed throughout the episode. Characters talk about having had an abortion, seeking another abortion, the medical procedures involved, legal and ethical considerations, emotional consequences, and the right to choose. There are also references to failed abortion procedures, unwanted pregnancy, and counseling about options, all of which directly pertain to abortion and pregnancy termination."
PP,4,22,PPS04E22,No,
PP,5,1,PPS05E01,No,
PP,5,2,PPS05E02,No,
PP,5,3,PPS05E03,No,
PP,5,4,PPS05E04,Yes,"There are several references to pregnancy, including discussions of infertility, discovering a pregnancy, and conversations about what to do after finding out about a pregnancy. The most explicit reference is when a character says, 'I just wish you had called me when you found out you were pregnant.' The response is, 'Why, so you could tell me to take care of it?'—which is a clear euphemism for abortion or pregnancy termination. This exchange, along with discussions of options and choices around pregnancy, indicates that the topic of abortion or pregnancy termination is at least mentioned or implied."
PP,5,5,PPS05E05,No,
PP,5,6,PPS05E06,No,
PP,5,7,PPS05E07,Yes,"The topic of pregnancy and pregnancy termination is implied and discussed in several ways. There is an explicit storyline involving a brain-dead pregnant woman (Shannon) who is being kept alive on a ventilator at 16 weeks gestation, with doctors and her estranged husband debating whether to keep her alive to try to bring the fetus to viability or to withdraw life support and donate her organs. This is a classic ethical dilemma that inherently involves the question of whether to continue or terminate a pregnancy under tragic circumstances. The language around 'pulling the plug,' 'turning the mother into a human incubator,' and discussions of what Shannon would have wanted, as well as the risks to the fetus, all strongly imply the possibility and consideration of pregnancy termination, even if the word 'abortion' is not used directly."
PP,5,8,PPS05E08,Yes,"There is an explicit reference to abortion or pregnancy termination when Amelia says to Addison: 'You aborted his kid, right?' This directly mentions abortion. Additionally, there are implicit references to fertility, wanting children, and discussions of having kids, but the explicit mention is sufficient."
PP,5,9,PPS05E09,No,
PP,5,10,PPS05E10,Yes,"The topic of abortion is explicitly mentioned when a character says, 'I had an abortion when I was in my 30s.' Additionally, there are implicit references to pregnancy termination and related issues, such as a young woman giving her baby up for adoption because she doesn't want to be a mother at 20, and discussions of options for having or not having a baby. These conversations directly and indirectly address the topic of abortion and pregnancy termination."
PP,5,11,PPS05E11,Yes,"There are multiple references to pregnancy, losing a baby, and discussing options such as adoption and surrogacy. Early in the subtitles, a character says, 'I lost my boyfriend and my baby in one day,' and another responds, 'But you didn't lose your baby. Someone else got theirs. You'll get yours. I mean, adoption's always on the table.' The conversation about options, loss of a baby, and the emotional context strongly suggest that the topic of abortion or pregnancy termination may be present or implied, especially since the loss of the baby is not described as a miscarriage or stillbirth. Additionally, the character's continued discussion of options and not wanting to be 'picked over again' (in adoption) and the mention of surrogacy further imply that pregnancy termination could be among the options discussed or considered. Given the instructions to answer 'Yes' if there is any doubt, the answer is Yes."
PP,5,12,PPS05E12,No,
PP,5,13,PPS05E13,No,
PP,5,14,PPS05E14,No,
PP,5,15,PPS05E15,Yes,"The topic of abortion or pregnancy termination is implied in the storyline involving Gloria, who is 30 weeks pregnant and experiencing severe health complications (congestive heart failure, possible heart rejection). The doctors discuss the risks of delivering the baby early (via c-section) versus waiting, and Gloria and her partner express reluctance to 'give up now and just hope that our premature baby survives.' The conversation about 'options' and the weighing of the mother's life versus the baby's survival implicitly raises the issue of pregnancy termination, especially as the medical team debates interventions that could endanger or save one life at the expense of the other. Additionally, Gloria stopped taking her immunosuppressants to protect the baby, further highlighting the life-or-death stakes and the implicit consideration of pregnancy continuation versus termination."
PP,5,16,PPS05E16,Yes,"The topic of abortion or pregnancy termination is implied in the storyline involving Laurel and Dani, who are expecting twins. The doctors discuss the risks of fetal surgery to save one twin, which could endanger the other, and the couple must decide whether to attempt the surgery (risking both babies) or not (resulting in the likely death of one). The conversation includes statements like 'let one of your kids die or risk the healthy one to save the sick one,' 'it's my body, it's my decision,' and 'if you let one of our babies die without doing everything you can to save him, I won't accept that.' These discussions strongly imply consideration of pregnancy termination or selective reduction, even if not explicitly stated as 'abortion.' Additionally, Amelia discovers she is pregnant and expresses uncertainty about what to do, with a friend saying, 'If you decide not to have it, you won't have to do that alone, either,' which is an implicit reference to pregnancy termination as an option."
PP,5,17,PPS05E17,Yes,"The topic of abortion and pregnancy termination is explicitly mentioned in the conversation about a character being well into her second trimester and being told that 'time is running out if you decide you want to... terminate.' The discussion includes options such as keeping the baby, adoption, and termination, which are direct references to pregnancy termination and abortion."
PP,5,18,PPS05E18,No,
PP,5,19,PPS05E19,Yes,"The topic of abortion or pregnancy termination is both mentioned and implied. There are explicit references to 'termination' when a character says 'this is way past the time for termination,' and there are discussions about a baby with no brain and the options available, including planning for the future and organ donation after birth. These conversations directly address pregnancy termination and the consideration of options in the case of a fatal fetal anomaly."
PP,5,20,PPS05E20,Yes,"The topic of abortion or pregnancy termination is implied in several ways. There is a storyline about a woman (Reina) who attempts to self-induce labor by drinking a folk medicine in order to deliver her baby early so he can be a U.S. citizen before she is deported. The doctors discuss inducing labor at 35 weeks, weighing the risks and ethical implications, and explicitly mention that Reina might leave her baby behind for a better life. Additionally, there is a subplot involving a woman carrying an anencephalic baby to term for organ donation, and she discusses the emotional difficulty and her options, which implicitly references pregnancy termination as a possible alternative. Both storylines involve discussions of unwanted or complicated pregnancies and the consideration of ending or altering the course of the pregnancy, which are implicit references to abortion or pregnancy termination."
PP,5,21,PPS05E21,Yes,"The topic of abortion or pregnancy termination is implied in the storyline about Amelia, who is pregnant with a baby that 'doesn't have a brain' (anencephaly). There are repeated references to her struggle with carrying the pregnancy, her addiction, and the discussion of whether to 'keep carrying this baby and give birth to him.' There is also mention of her baby being a potential organ donor, which is a common storyline in cases of fatal fetal anomalies where parents may choose to carry to term for donation purposes, often after considering or discussing termination. The emotional and medical context strongly implies that abortion or pregnancy termination is a relevant topic, even if not explicitly named."
PP,5,22,PPS05E22,No,
PP,6,1,PPS06E01,Yes,"The topic of abortion or pregnancy termination is both explicitly and implicitly mentioned. Charlotte discovers she is pregnant despite having an IUD and says, 'The I.U.D. Has to be removed, and when it is, it's likely that I'll miscarry.' Later, she says, 'Pregnant. Not for long.' There is a discussion with Addison about options, and Charlotte says, 'I don't have that choice,' indicating she is not considering abortion but is expecting a miscarriage. The conversation about 'options' and the context of an unplanned, unwanted pregnancy, along with the explicit mention of pregnancy termination as a possibility, all indicate the topic is present."
PP,6,2,PPS06E02,No,
PP,6,3,PPS06E03,Yes,"There is an explicit reference to abortion or pregnancy termination when Addison says: 'He got me pregnant-- the one time I ever was or ever will be pregnant. And I didn't-- I-I couldn't keep it. I just, uh, at the time, with him being the father, I just couldn't...' This clearly indicates that she became pregnant and chose not to continue the pregnancy, which is a direct reference to abortion or pregnancy termination."
PP,6,4,PPS06E04,Yes,"The topic of pregnancy termination is explicitly mentioned in the subtitles. There is a scene where a character named Megan is told she lost her baby and that the miscarriage was incomplete, so a D&C (dilation and curettage) will need to be performed. D&C is a procedure often used after a miscarriage or for pregnancy termination. Additionally, there are multiple references to repeated miscarriages, fertility struggles, and discussions about 'other options' for having a child, which can implicitly touch on the topic of pregnancy termination."
PP,6,5,PPS06E05,No,
PP,6,6,PPS06E06,Yes,"The topic of abortion or pregnancy termination is both explicitly and implicitly mentioned several times in the subtitles. Explicitly, a character says, 'You should've told me to have an abortion. I should've had an abortion.' Additionally, there are discussions about pregnancy options, unwanted pregnancy, adoption as an alternative to parenting, and a wrongful birth lawsuit in which a mother claims she would have terminated the pregnancy if she had known the extent of her child's disability. These all directly or indirectly reference abortion or pregnancy termination."
PP,6,7,PPS06E07,Yes,"The episode contains multiple references to pregnancy, fertility treatments, miscarriages, and discussions of 'other options' for a woman who has had multiple failed pregnancies. Specifically, Dr. Reilly says to Megan, 'I did tell Megan that it might be time to consider other options,' which, in the context of repeated failed pregnancies, can imply considering not pursuing further pregnancies, possibly including pregnancy termination or adoption. Additionally, there are several discussions about loss of pregnancy and the emotional toll, which are often associated with conversations about abortion or pregnancy termination, even if not explicitly stated. Given the instruction to answer Yes if there is any doubt, the presence of these discussions warrants a Yes."
PP,6,8,PPS06E08,Yes,"The topic of abortion or pregnancy termination is both explicitly and implicitly discussed. There are explicit references to 'selective reduction,' which is described as a procedure to reduce the number of fetuses in a multiple pregnancy (from triplets to twins), and the characters discuss whether or not to 'abort' one of the fetuses. The ethical and emotional implications of this decision are debated, and the word 'abortion' is used directly. There are also implicit references to the risks of pregnancy, spontaneous reduction, and the possibility of losing a fetus, but the explicit discussion of selective reduction and abortion makes the presence of the topic clear."
PP,6,9,PPS06E09,No,
PP,6,10,PPS06E10,No,
PP,6,11,PPS06E11,Yes,"There are both explicit and implicit references to pregnancy and its outcomes. The main character mentions tracking her sobriety by her friend's pregnancy, and later, in a very direct and emotionally significant moment, she says: 'I woke up from this amazing high to find him dead. And it didn't feel fair when I found out I was pregnant. This baby... Our baby helped me stay clean.' This indicates a past pregnancy, and the context (her partner died, she is now single, no child is mentioned in her present life) could imply a pregnancy loss or termination. Additionally, there is a conversation about being 'pro-life' and abortion as a 'deal breaker' in a relationship, which is an explicit mention of the topic."
PP,6,12,PPS06E12,No,
PP,6,13,PPS06E13,No,
TGD,1,1,TGDS01E01,No,
TGD,1,2,TGDS01E02,No,
TGD,1,3,TGDS01E03,No,
TGD,1,4,TGDS01E04,Yes,"The topic of abortion or pregnancy termination is explicitly mentioned and discussed in the episode. There is a storyline about a pregnant woman with a high-risk pregnancy and a fetus with a tumor, where the doctors state, 'The safest course is to terminate the pregnancy.' The patient and her husband discuss options, including termination, and the risks of not terminating. The ethical and legal implications of pregnancy termination are debated among the doctors. Therefore, abortion/pregnancy termination is both mentioned and central to the plot."
TGD,1,5,TGDS01E05,No,
TGD,1,6,TGDS01E06,No,
TGD,1,7,TGDS01E07,No,
TGD,1,8,TGDS01E08,No,
TGD,1,9,TGDS01E09,No,
TGD,1,10,TGDS01E10,No,
TGD,1,11,TGDS01E11,No,
TGD,1,12,TGDS01E12,No,
TGD,1,13,TGDS01E13,No,
TGD,1,14,TGDS01E14,No,
TGD,1,15,TGDS01E15,No,
TGD,1,16,TGDS01E16,No,
TGD,1,17,TGDS01E17,No,
TGD,1,18,TGDS01E18,No,
TGD,2,1,TGDS02E01,No,
TGD,2,2,TGDS02E02,No,
TGD,2,3,TGDS02E03,Yes,"The topic of pregnancy termination is implied in the storyline involving a female patient with severe endometriosis. During surgery, the doctors discover that the disease is far more advanced than expected, necessitating a hysterectomy (removal of the uterus) to save her life. There is an explicit discussion about the patient's lifelong dream to be a mother, and the surgical team debates whether to attempt a risky procedure to preserve her fertility or to proceed with the hysterectomy, which would end her ability to become pregnant. The decision to perform the hysterectomy, despite the patient's wish to have children, constitutes an implicit reference to pregnancy termination or the ending of the possibility of pregnancy."
TGD,2,4,TGDS02E04,No,
TGD,2,5,TGDS02E05,No,
TGD,2,6,TGDS02E06,No,
TGD,2,7,TGDS02E07,No,
TGD,2,8,TGDS02E08,Yes,"The episode explicitly mentions a ruptured fallopian tube and that the doctors 'couldn't save the pregnancy.' It is explained that the fertilized egg implanted outside the uterus, which is an ectopic pregnancy. The loss of the pregnancy due to surgical intervention to save the woman's life is an implicit reference to pregnancy termination. Although the word 'abortion' is not used, the situation involves the termination of a nonviable pregnancy for medical reasons."
TGD,2,9,TGDS02E09,No,
TGD,2,10,TGDS02E10,No,
TGD,2,11,TGDS02E11,No,
TGD,2,12,TGDS02E12,No,
TGD,2,13,TGDS02E13,No,
TGD,2,14,TGDS02E14,No,
TGD,2,15,TGDS02E15,Yes,"The topic of abortion or pregnancy termination is implied in the conversation between the parents of the baby with severe birth defects. They discuss options including withdrawing life support, and there is a key line: 'I mean, it's like we're right back at the ultrasound. We decided together to continue this pregnancy.' This implies that abortion or pregnancy termination was considered at the time of the ultrasound, but they chose to continue the pregnancy. The episode also discusses the ethics of ending life support for a severely ill newborn, which is related to end-of-life decisions for infants."
TGD,2,16,TGDS02E16,No,
TGD,2,17,TGDS02E17,No,
TGD,2,18,TGDS02E18,No,
TGD,3,1,TGDS03E01,No,
TGD,3,2,TGDS03E02,No,
TGD,3,3,TGDS03E03,No,
TGD,3,4,TGDS03E04,Yes,"There is an explicit mention of 'the miscarriage' in a conversation between two characters, indicating that pregnancy loss and its emotional impact are discussed. While the term 'abortion' or 'pregnancy termination' is not directly used, miscarriage is a form of pregnancy termination (albeit not elective), and the context involves discussing its emotional ramifications. As per the instructions, this counts as an implicit reference."
TGD,3,5,TGDS03E05,No,
TGD,3,6,TGDS03E06,Yes,"The topic of abortion or pregnancy termination is discussed implicitly and explicitly in the medical case involving a pregnant patient with a mass near her uterus. The doctors discuss options including delivering the baby prematurely, which is described as 'terminate the pregnancy' to save the mother's life. The patient and her partner debate whether to risk the mother's life to try to save the baby or to prioritize the mother's survival, with the explicit line: 'By ""deliver prematurely,"" you mean terminate the pregnancy. Not necessarily. But yes. To save her life.' The patient also says, 'I couldn't live with the guilt if I killed our baby to save my own life.' This is a clear reference to pregnancy termination/abortion as a medical and ethical option."
TGD,3,7,TGDS03E07,No,
TGD,3,8,TGDS03E08,No,
TGD,3,9,TGDS03E09,No,
TGD,3,10,TGDS03E10,No,
TGD,3,11,TGDS03E11,No,
TGD,3,12,TGDS03E12,No,
TGD,3,13,TGDS03E13,No,
TGD,3,14,TGDS03E14,No,
TGD,3,15,TGDS03E15,No,
TGD,3,16,TGDS03E16,No,
TGD,3,17,TGDS03E17,No,
TGD,3,18,TGDS03E18,No,
TGD,3,19,TGDS03E19,Yes,"The subtitles explicitly mention a patient being diagnosed with an ectopic pregnancy, which is described as 'not viable,' and the need for surgery to prevent a potentially fatal rupture. This is a clear reference to pregnancy termination, as treatment of an ectopic pregnancy involves ending the nonviable pregnancy to save the patient's life. The patient's relief at the diagnosis and the discussion of surgical intervention further reinforce the topic."
TGD,3,20,TGDS03E20,Yes,"The topic of abortion or pregnancy termination is mentioned implicitly through the storyline involving a ruptured ectopic pregnancy and emergency surgery to remove the fallopian tube. Ectopic pregnancy treatment often involves terminating the non-viable pregnancy to save the patient's life. The subtitles explicitly mention 'ectopic pregnancy, the fallopian tube ruptured, patient would have died,' which is a clear reference to a pregnancy that cannot continue and must be terminated for medical reasons."
TGD,4,1,TGDS04E01,No,
TGD,4,2,TGDS04E02,No,
TGD,4,3,TGDS04E03,No,
TGD,4,4,TGDS04E04,Yes,"The topic of abortion is explicitly mentioned in the subtitles. One character says, 'My boyfriend decided his obligations ended at offering to pay for an abortion.' Additionally, another character is asked, 'Any pregnancy? Miscarriage, abortion, stillbirth?' and responds, 'I had an abortion when I was 15.' These are clear references to abortion and pregnancy termination."
TGD,4,5,TGDS04E05,No,
TGD,4,6,TGDS04E06,Yes,"The subtitles explicitly mention abortion and pregnancy termination multiple times. A 24-year-old woman presents with an unwanted pregnancy and requests an abortion. The episode discusses the medical and ethical aspects of abortion, including a suction D&C procedure, the patient's feelings, and the personal beliefs of the doctors involved. There are also references to the emotional impact and personal experiences with abortion, making the topic central to the episode."
TGD,4,7,TGDS04E07,No,
TGD,4,8,TGDS04E08,No,
TGD,4,9,TGDS04E09,Yes,"The topic of abortion or pregnancy termination is explicitly discussed in the subtitles. A transgender man, Rio, is found to be pregnant, and the medical team discusses treatment options for his tumor that depend on whether he continues the pregnancy. Rio initially states, 'I'd like to terminate the pregnancy,' and later changes his mind, saying, 'I've changed my mind. I want to keep the baby.' The option to terminate the pregnancy is discussed multiple times in the context of medical treatment and personal choice."
TGD,4,10,TGDS04E10,No,
TGD,4,11,TGDS04E11,Yes,"At the end of the subtitles, a character reveals she is pregnant ('Shaun... I'm pregnant.'). While there is no explicit mention of abortion or pregnancy termination, the context of a dramatic reveal of an unexpected pregnancy, especially as a closing moment, often implies that the topic of options or decisions regarding the pregnancy may be addressed in the episode or in subsequent episodes. Given the instruction to answer Yes if there is any doubt and to include implicit references, the presence of an unexpected pregnancy is sufficient to answer Yes."
TGD,4,12,TGDS04E12,Yes,"The subtitles contain multiple discussions about an unplanned pregnancy, with the characters expressing doubts about whether it is the right time to have a child, weighing their options, and making lists of pros and cons. There are explicit references to making a decision about what to do, and a scene where a character is called by name in what appears to be a clinic or medical setting, expressing sadness about 'this was a good idea' but not feeling better, which strongly implies consideration of pregnancy termination. However, at the end, the characters decide to have the baby, but the topic of abortion or pregnancy termination is clearly present throughout the episode."
TGD,4,13,TGDS04E13,No,
TGD,4,14,TGDS04E14,No,
TGD,4,15,TGDS04E15,Yes,"The subtitles contain multiple references to pregnancy and expectant mothers, including a character discussing gestational diabetes testing, references to being 'expecting,' and concern for the health of a baby. While there is no explicit mention of abortion or pregnancy termination, the context includes a protest/rally (with signs and counter-protesters) and a shooting at the event, which is a common scenario in US television for episodes dealing with abortion rights rallies. The dialogue about 'waving signs,' 'democracy,' and 'making a difference' further supports the implication that the rally may be about abortion rights, especially given the presence of counter-protesters and the emotional context. If there is any doubt, the instruction is to answer Yes."
TGD,4,16,TGDS04E16,Yes,"The topic of pregnancy loss and termination is explicitly discussed. The episode features a storyline where a pregnant character, Lea, loses her baby due to medical complications. The doctors discuss her options: 'Medically, you have two choices. You can be sedated and have a D&C. Or some people decide to induce labor so they can hold their child.' D&C (dilation and curettage) is a procedure commonly used for pregnancy termination or management of miscarriage, and the discussion of inducing labor to deliver a non-viable fetus is also a form of pregnancy termination. The episode also covers the emotional and medical implications of these choices."
TGD,4,17,TGDS04E17,No,
TGD,4,18,TGDS04E18,No,
TGD,4,19,TGDS04E19,No,
TGD,4,20,TGDS04E20,No,
TGD,5,1,TGDS05E01,No,
TGD,5,2,TGDS05E02,No,
TGD,5,3,TGDS05E03,No,
TGD,5,4,TGDS05E04,No,
TGD,5,5,TGDS05E05,No,
TGD,5,6,TGDS05E06,No,
TGD,5,7,TGDS05E07,No,
TGD,5,8,TGDS05E08,No,
TGD,5,9,TGDS05E09,No,
TGD,5,10,TGDS05E10,Yes,"The topic of abortion or pregnancy termination is explicitly mentioned multiple times in the subtitles. For example, the doctors discuss the 'safest option is to terminate the pregnancy, resect the tumor, and begin chemotherapy' for a patient with cancer, and later recommend termination again due to a uterine vessel rupture. There are also discussions about the risks to the baby, miscarriage, and the patient's decision-making regarding whether to terminate the pregnancy or pursue other treatments. These references directly address pregnancy termination and related options."
TGD,5,11,TGDS05E11,No,
TGD,5,12,TGDS05E12,No,
TGD,5,13,TGDS05E13,No,
TGD,5,14,TGDS05E14,No,
TGD,5,15,TGDS05E15,No,
TGD,5,16,TGDS05E16,No,
TGD,5,17,TGDS05E17,No,
TGD,5,18,TGDS05E18,No,
TGD,6,1,TGDS06E01,No,
TGD,6,2,TGDS06E02,No,
TGD,6,3,TGDS06E03,No,
TGD,6,4,TGDS06E04,No,
TGD,6,5,TGDS06E05,No,
TGD,6,6,TGDS06E06,Yes,"There is an implicit reference to the topic of pregnancy and potential termination. In the conversation between two characters, one says, 'Being a surgeon, getting married, having kids? One of those is already off the table, and the others feel like they're sliding out of reach. I just... I feel like there's this huge hole in my life.' Later, another character says, 'That hole in my life? It's not that I want a boyfriend. I want a child.' While the dialogue does not explicitly mention abortion or pregnancy termination, the discussion of not being able to have children and the emotional impact could imply past issues with fertility, pregnancy loss, or possibly a terminated pregnancy. Given the instruction to answer 'Yes' if there is any doubt and to include implicit references, the answer is Yes."
TGD,6,7,TGDS06E07,Yes,"There is an explicit reference to 'refusing to selectively reduce' in the context of a high-order multiple pregnancy (sextuplets). 'Selective reduction' is a medical term for a procedure that reduces the number of fetuses, often for health or viability reasons, and is a form of pregnancy termination. Additionally, there are discussions about miscarriage, D&C (dilation and curettage, which can be used for pregnancy termination), and birth control, but the mention of selective reduction most clearly implies the topic of abortion or pregnancy termination."
TGD,6,8,TGDS06E08,Yes,"The topic of abortion or pregnancy termination is implied in the storyline involving Naveen, who has a mass adherent to her uterus. The surgical team discusses the need for a 'gross total resection' that would require removing her uterus, which would end her ability to carry a child. The dialogue explicitly mentions that 'removing her uterus' will make it impossible for her to be pregnant, and the emotional weight of 'taking away her chance to carry a child' is discussed. While the word 'abortion' is not used, the loss of reproductive ability due to a medical procedure is a clear implicit reference to pregnancy termination."
TGD,6,9,TGDS06E09,Yes,"The topic of abortion or pregnancy termination is implied in the final scene, where Lea tells Shaun she is pregnant and that her OB told them 'it isn't safe for me, or the baby.' This suggests a high-risk pregnancy where the possibility of termination may be considered or discussed, especially given the context of fear and uncertainty. The episode also references waiting to get pregnant due to Lea's Asherman's syndrome, further highlighting pregnancy complications and the potential for difficult decisions regarding pregnancy continuation."
TGD,6,10,TGDS06E10,No,
TGD,6,11,TGDS06E11,Yes,"The topic of pregnancy loss is mentioned when a character says, 'My implantation failed. It's been, what, nine days? Blood tests wouldn't be fully accurate. I could feel I was pregnant... and... then I wasn't.' While this refers to a failed implantation (likely in the context of IVF or fertility treatment), it is an implicit reference to pregnancy termination or loss. Additionally, there are multiple references to pregnancy, stress about motherhood, and past pregnancy complications, which could imply discussions or concerns related to pregnancy termination."
